Scenario,DLP,1,Scenario 1.0 (Psetup1),,Set-up Disneyland Hotel,,
Req,WDW,11.2,1.53,Inventory,"Provide user with a lookup / search function to look up transportation allotments based on types of transportation allotment (air, train and rental car).",Inventory Management,Transportation
Req,WDW,11.2,1.59,Inventory,Provide the ability to manually and systematically search inventory availability for a specific inventory item or a group of inventory items. ,Inventory Management,Availability
Req,WDW,11.2,2.14,Party,"Provide an interface that allows for the user to create and manage seller types (search, update, delete). Ex.: call center, online, wholesaler. 
",Party Management,Seller Types
Req,WDW,11.2,4.01,Offer,Provide an accessible interface that allows the ability to search availability based on guest preferences or parameters.,Inventory Management,Search Availability based on Guest Preferences or Parameters
Req,WDW,11.2,4.02,Offer,Provide the user the ability to search availability by specific dates and a specific product.,Inventory Management,Search Dates and a Specific Product 
Req,WDW,11.2,4.04,Offer,Provide an interface that allows the user to shop for products and obtain pricing.,Order Management,Shop for Product
Req,WDW,11.2,4.06,Offer,Provide an interface that allows a user to locate product availability.,Order Management,Search Product Availability
Req,WDW,11.2,4.07,Offer,Provide the user the ability to quote a price for a specific offer based on the selection of products and applicable revenue management controls.,Order Management,Quote Price for Product Offer
Req,WDW,11.2,4.09,Offer,Provide the ability for a user to select single or multiple sales offers to continue for booking.,Order Management,Offer Selection
Req,WDW,11.2,5.05,Sales Management,"Provide the user the ability to calculate net price based on gross price for a sales order item. (for example, determining wholesale prices)",Order Management,Manage Sales Orders
Req,WDW,11.2,5.06,Sales Management,Provide an interface that allows the user to administer sales contracts in order to appropriately fulfill sales orders.,Order Management,Manage Sales Orders
Req,WDW,11.2,5.25,Sales Management,"Provide an interface that allows the user to manage retail sales including tickets, shows, meal plans and others.",Order Management,Manage Retail Sales
Req,WDW,11.2,6.03,Sales Management,Provide an interface that allows a user to locate and review a sales order.,Order Management,Modify Reservation
Req,WDW,11.2,6.04,Sales Management,"Provide the ability to capture, store and view sales order history ",Order Management,Modify Reservation
Req,WDW,11.2,6.05,Sales Management,Provide an interface that allows a user to locate and update a sales order including customers and order status.,Order Management,Modify Reservation
Req,WDW,11.2,6.06,Sales Management,Provide an interface that allows a user to locate and update a sales order item.,Order Management,Modify Reservation
Sub,WDW,11.5,Sub-Scenario 11.5 (WSend1.5),,Send Print Confirmation,,
Req,WDW,11.5,5.30,Sales Management,Provide the user the ability to set up confirmation details and generate a confirmation of a sales order based on captured details as part of the booking process.,Order Management,Manage Reservations
Req,WDW,11.5,8.03,Customer Communication,Provide the user the ability to input/edit and send confirmation information for a sales order to the customer in order to verify order completion. ,Order Management,Manage Customer Communication Services
Req,WDW,11.5,8.08,Communication,Provide an interface that allows for the user to create and manage communication types.,Order Management,Manage Communication Methods
Sub,WDW,11.6,Sub-Scenario 11.6 (WBatHtlRpt1.6),,Hotel Booking Report is produced for beach property.  (Hotel Manifest),,
Req,WDW,11.6,10.03,Reporting,Provide flexible pre-formatted and ad hoc detailed and summary reporting to support operational management.,Order Management,Analyze Business Intelligence
Scenario,DLR,12.0,Scenario 12.0 (DBook3),,"Full Booking process - DLR Grand Californinan, Accounting - Receipt Journals, Vouchers, Credit Settlement",,
Sub,DLR,12.1,Sub-Scenario 12.1 (DBook3.1),,"To validate Disney Resort  infant, transfers one-way, air, and coded remark - Validate airline Bag Fee",,
Req,DLR,12.1,1.10,Product,"Provide the ability to integrate transportation products (such as air, train, car rental, ground transportation) to be leveraged and used in the product offering portfolio.",Transportation and Procurement,Third-party Products
Req,DLR,12.1,1.11,Product,"Provide the user with a lookup / search function to look up stand-alone Products and Package Products based on key product features, attributes and characteristics.",Order Management,Product Bundling
Req,DLR,12.1,1.12,Product,Provide the user with a lookup / search function to look up product availability for a defined product.,Inventory Management,Product Bundling
Req,DLR,12.1,1.13,Product,"Provide the ability to set up procured products that can be sold and fulfilled (ex.: Car Depots, Airport/City Pairs, Airlines, etc.).
",Transportation and Procurement,Pricing
Req,DLR,12.1,1.15,Product,Provide the ability to associate a product to one or more assets to manage availability needs of an order.,Product Management,Product Set-up
Req,DLR,12.1,1.18,Product,Provide user with a lookup / search function to look up sales date definitions for a specific product or group of products.,Order Management,Product Sales Dates
Req,DLR,12.1,1.19,Product,"Provide an interface that allows a user to locate, update, delete and save a sales date for a specific product.",Product Management,Product Sales Dates
Req,DLR,12.1,1.21,Product,Provide user with a lookup / search function to look up fulfillment date definitions for a specific product or group of products.,Order Management,Product Fulfillment Dates
Req,DLR,12.1,1.22,Product,"Provide an interface that allows a user to locate, update and save a fulfillment date for a specific product.",Product Management,Product Fulfillment Dates
Req,DLR,12.1,1.24,Product,"Provide an interface that allows the user to create and administer business rules for accounting, pricing and sales order management activities.",Product Management,Business Rules
Req,DLR,12.1,1.25,Product,"Provide the ability to administer accounting-based business rules to include configuration, deposit, payment and pricing set up.",Product Management,Business Rules
Req,DLR,12.1,1.27,Pricing,"Provide the ability to define and manage a unique price for a stand-alone product, a package of products and procured products.",Product Management,Pricing
Req,DLR,12.1,1.28,Pricing,"Provide the ability to define and configure the price of a product based on multiple product dimensions such as, but not limited to, buyer type, seller type, sales dates and fulfillment dates.",Product Management,Pricing
Req,DLR,12.1,1.29,Pricing,"Provide the ability to define and manage a specific price markup per single product, package of products or a procured product.",Product Management,Pricing
Req,DLR,12.1,1.32,Pricing,"Provide the ability to support multiple tax rates when defining the price of a single product, package of products or a procured product.",Product Management,Globalization
Req,DLR,12.1,1.33,Product,"Provide the ability to create a product offering for a single stand-alone product, a package of multiple products and procured products.",Product Management,Product Offer
Req,DLR,12.1,1.36,Product,"Provide the user with a product offering lookup / search function to look up product offerings based on a range of characteristics (i.e. product offering name, product association, etc).",Order Management,Product Offer
Req,DLR,12.1,1.37,Product,"Provide an interface that allows a user to locate, update and save a product offering.",Product Management,Product Offer
Req,DLR,12.1,1.38,Product,"Provide an interface that allows the user to create and administer business rules for sales offers, booking, modifications, cancellations, deposits and other related accounting and sales order management activities.",Product Management,Business Rules
Req,DLR,12.1,1.52,Inventory,"Provide the user with the ability to manually and systematically create transportation allotments.  Transportation allotment examples include air transportation, train transportation and rental car transportation).",Inventory Management,Transportation
Req,DLR,12.1,1.53,Inventory,"Provide user with a lookup / search function to look up transportation allotments based on types of transportation allotment (air, train and rental car).",Inventory Management,Transportation
Req,DLR,12.1,1.58,Inventory,"Provide the ability to search availability of transportation allotments to include, but not limited to, air, train and rental car transportation.",Inventory Management,Transportation
Req,DLR,12.1,1.59,Inventory,Provide the ability to manually and systematically search inventory availability for a specific inventory item or a group of inventory items. ,Inventory Management,Availability
Req,DLR,12.1,1.61,Inventory,Provide an interface that allows the administration of inventory revenue controls,Inventory Management,Inventory Revenue Control
Req,DLR,12.1,1.64,Inventory,"Provide the user the ability to create transportation profiles including air, train, car and other methods of transportation.",Product Management,Transportation
Req,DLR,12.1,1.69,Inventory,"Provide the ability to set up and manage country, province, territory and state codes in accordance to existing structure and/or ISO Country standards to support downstream processes.",Product Management,Globalization
Req,DLR,12.1,1.73,Product Pricing,"Define Product Cost-  Ability to build and change independent costs/margins/adjustments/restrictions for air, hotel, transportation, features, and cruise",Product Management,Product Price Planning
Req,DLR,12.1,1.74,Product Pricing,Define Product Cost- Ability to capture per person pricing,Product Management,Product Price Planning
Req,DLR,12.1,1.75,Product Pricing,"Define Product Cost: Ability to price components as per person, per package, per adult, per room, etc.",Product Management,Product Price Planning
Req,DLR,12.1,1.83,Product Definition,Ability to Receive Product Information,Product Management,Product Configuration
Req,DLR,12.1,2.02,Party,"Provide the user the ability to create, set up and manage the profile information of a customer, vendor or agency that is an organization",Party Management,Organization
Req,DLR,12.1,2.04,Party,"Provide the user the ability to create, search, display, update, save and delete a travel agency",Party Management,Organization
Req,DLR,12.1,2.08,Party,Provide the user the ability to create and set up a vendor profile for external partners.,Party Management,Organization
Req,DLR,12.1,2.14,Party,"Provide an interface that allows for the user to create and manage seller types (search, update, delete). Ex.: call center, online, wholesaler. 
",Party Management,Seller Types
Req,DLR,12.1,3.05,Commission,Provide an interface that allows the user to manage sales commissions as part of the sales order management process.,Order Management,
Req,DLR,12.1,3.06,Commission,"Provide the ability for the user to set up sales, product and travel agent commissions as part of the sales commissions managing process.",Party Management,
Req,DLR,12.1,3.07,Commission,Provide an interface that allows for the user to calculate or recalculate the commission as influenced by the sales order.,Order Management,This req and its scenario (3.13) should be under Order
Req,DLR,12.1,4.01,Offer,Provide an accessible interface that allows the ability to search availability based on guest preferences or parameters.,Inventory Management,Search Availability based on Guest Preferences or Parameters
Req,DLR,12.1,4.02,Offer,Provide the user the ability to search availability by specific dates and a specific product.,Inventory Management,Search Dates and a Specific Product 
Req,DLR,12.1,4.03,Offer,Provide the user the ability to search availability by specific dates and a single or combination of product types. ,Inventory Management,"Search Dates and a Single Product Type or Combination of Product Types (Accommodation, Food & Beverage, Admissions, Services, Etc.) "
Req,DLR,12.1,4.04,Offer,Provide an interface that allows the user to shop for products and obtain pricing.,Order Management,Shop for Product
Req,DLR,12.1,4.05,Offer,Provide the user the ability to add individual or pre-bundled products to an order or package.,Order Management,Add Individual Products
Req,DLR,12.1,4.06,Offer,Provide an interface that allows a user to locate product availability.,Order Management,Search Product Availability
Req,DLR,12.1,4.07,Offer,Provide the user the ability to quote a price for a specific offer based on the selection of products and applicable revenue management controls.,Order Management,Quote Price for Product Offer
Req,DLR,12.1,4.09,Offer,Provide the ability for a user to select single or multiple sales offers to continue for booking.,Order Management,Offer Selection
Req,DLR,12.1,5.05,Sales Management,"Provide the user the ability to calculate net price based on gross price for a sales order item. (for example, determining wholesale prices)",Order Management,Manage Sales Orders
Req,DLR,12.1,5.06,Sales Management,Provide an interface that allows the user to administer sales contracts in order to appropriately fulfill sales orders.,Order Management,Manage Sales Orders
Req,DLR,12.1,5.07,Sales Management,Provide an interface that allows the user to see sales incentives (commissions) as part of sales orders.,Order Management,Manage Sales Orders
Req,DLR,12.1,5.12,Sales Management,Provide the ability to store a sales item's cost and sale price information in order to accurately track margin information.,Order Management,Manage Sales Orders
Req,DLR,12.1,5.25,Sales Management,"Provide an interface that allows the user to manage retail sales including tickets, shows, meal plans and others.",Order Management,Manage Retail Sales
Req,DLR,12.1,5.26,Sales Management,Provide an interface that allows the user to book a reservation.,Order Management,Manage Reservations
Req,DLR,12.1,5.29,Sales Management,Provide the user the ability to book a sales order after said customer has completed the shop process.,Order Management,Manage Reservations
Req,DLR,12.1,8.05,Customer Communication,Provide the user the ability to input fixed and free-form internal and external comments that are compliant with legal restrictions.,Order Management,Manage Customer Communication Services
Req,DLR,12.1,8.08,Communication,Provide an interface that allows for the user to create and manage communication types.,Order Management,Manage Communication Methods
Req,DLR,12.1,9.02,Accounting,"Provide the ability to define separate company divisions to ensure accurate accounting management. Ex. supplier's accounts, addresses, etc.",Order Management,Company Division Definition
Req,DLR,12.1,12.01,Guest Communication Services,Ability to Identify Party,Party Management,Party Profile Management
Sub,DLR,12.2,Sub-Scenario 12.2 (DMod3.2),,"Add SAN Hotel, Mod flight from R/T to Open Jaw, Apply $200 deposit and cost of air, Modify gender of child from M to F, Modify Date of birth for pax#1, Add lap infant ( without a dob)",,
Req,DLR,12.2,1.10,Product,"Provide the ability to integrate transportation products (such as air, train, car rental, ground transportation) to be leveraged and used in the product offering portfolio.",Transportation and Procurement,Third-party Products
Req,DLR,12.2,1.11,Product,"Provide the user with a lookup / search function to look up stand-alone Products and Package Products based on key product features, attributes and characteristics.",Order Management,Product Bundling
Req,DLR,12.2,1.12,Product,Provide the user with a lookup / search function to look up product availability for a defined product.,Inventory Management,Product Bundling
Req,DLR,12.2,1.13,Product,"Provide the ability to set up procured products that can be sold and fulfilled (ex.: Car Depots, Airport/City Pairs, Airlines, etc.).
",Transportation and Procurement,Pricing
Req,DLR,12.2,1.15,Product,Provide the ability to associate a product to one or more assets to manage availability needs of an order.,Product Management,Product Set-up
Req,DLR,12.2,1.18,Product,Provide user with a lookup / search function to look up sales date definitions for a specific product or group of products.,Order Management,Product Sales Dates
Req,DLR,12.2,1.19,Product,"Provide an interface that allows a user to locate, update, delete and save a sales date for a specific product.",Product Management,Product Sales Dates
Req,DLR,12.2,1.21,Product,Provide user with a lookup / search function to look up fulfillment date definitions for a specific product or group of products.,Order Management,Product Fulfillment Dates
Req,DLR,12.2,1.22,Product,"Provide an interface that allows a user to locate, update and save a fulfillment date for a specific product.",Product Management,Product Fulfillment Dates
Req,DLR,12.2,1.24,Product,"Provide an interface that allows the user to create and administer business rules for accounting, pricing and sales order management activities.",Product Management,Business Rules
Req,DLR,12.2,1.25,Product,"Provide the ability to administer accounting-based business rules to include configuration, deposit, payment and pricing set up.",Product Management,Business Rules
Req,DLR,12.2,1.27,Pricing,"Provide the ability to define and manage a unique price for a stand-alone product, a package of products and procured products.",Product Management,Pricing
Req,DLR,12.2,1.28,Pricing,"Provide the ability to define and configure the price of a product based on multiple product dimensions such as, but not limited to, buyer type, seller type, sales dates and fulfillment dates.",Product Management,Pricing
Req,DLR,12.2,1.32,Pricing,"Provide the ability to support multiple tax rates when defining the price of a single product, package of products or a procured product.",Product Management,Globalization
Req,DLR,12.2,1.33,Product,"Provide the ability to create a product offering for a single stand-alone product, a package of multiple products and procured products.",Product Management,Product Offer
Req,DLR,12.2,1.36,Product,"Provide the user with a product offering lookup / search function to look up product offerings based on a range of characteristics (i.e. product offering name, product association, etc).",Order Management,Product Offer
Req,DLR,12.2,1.37,Product,"Provide an interface that allows a user to locate, update and save a product offering.",Product Management,Product Offer
Req,DLR,12.2,1.38,Product,"Provide an interface that allows the user to create and administer business rules for sales offers, booking, modifications, cancellations, deposits and other related accounting and sales order management activities.",Product Management,Business Rules
Req,DLR,12.2,1.52,Inventory,"Provide the user with the ability to manually and systematically create transportation allotments.  Transportation allotment examples include air transportation, train transportation and rental car transportation).",Inventory Management,Transportation
Req,DLR,12.2,1.53,Inventory,"Provide user with a lookup / search function to look up transportation allotments based on types of transportation allotment (air, train and rental car).",Inventory Management,Transportation
Req,DLR,12.2,1.58,Inventory,"Provide the ability to search availability of transportation allotments to include, but not limited to, air, train and rental car transportation.",Inventory Management,Transportation
Req,DLR,12.2,1.59,Inventory,Provide the ability to manually and systematically search inventory availability for a specific inventory item or a group of inventory items. ,Inventory Management,Availability
Req,DLR,12.2,1.61,Inventory,Provide an interface that allows the administration of inventory revenue controls,Inventory Management,Inventory Revenue Control
Req,DLR,12.2,1.64,Inventory,"Provide the user the ability to create transportation profiles including air, train, car and other methods of transportation.",Product Management,Transportation
Req,WDW,12.2,2.01,Party,"Provide the user the ability to create, set up and manage the profile information of a customer or agent that is an individual person",Party Management,Individual
Req,DLR,12.2,2.08,Party,Provide the user the ability to create and set up a vendor profile for external partners.,Party Management,Organization
Req,DLR,12.2,2.14,Party,"Provide an interface that allows for the user to create and manage seller types (search, update, delete). Ex.: call center, online, wholesaler. 
",Party Management,Seller Types
Req,DLR,12.2,4.01,Offer,Provide an accessible interface that allows the ability to search availability based on guest preferences or parameters.,Inventory Management,Search Availability based on Guest Preferences or Parameters
Req,DLR,12.2,4.02,Offer,Provide the user the ability to search availability by specific dates and a specific product.,Inventory Management,Search Dates and a Specific Product 
Req,DLR,12.2,4.03,Offer,Provide the user the ability to search availability by specific dates and a single or combination of product types. ,Inventory Management,"Search Dates and a Single Product Type or Combination of Product Types (Accommodation, Food & Beverage, Admissions, Services, Etc.) "
Req,DLR,12.2,4.04,Offer,Provide an interface that allows the user to shop for products and obtain pricing.,Order Management,Shop for Product
Req,DLR,12.2,4.05,Offer,Provide the user the ability to add individual or pre-bundled products to an order or package.,Order Management,Add Individual Products
Req,DLR,12.2,4.06,Offer,Provide an interface that allows a user to locate product availability.,Order Management,Search Product Availability
Req,DLR,12.2,4.07,Offer,Provide the user the ability to quote a price for a specific offer based on the selection of products and applicable revenue management controls.,Order Management,Quote Price for Product Offer
Req,DLR,12.2,4.09,Offer,Provide the ability for a user to select single or multiple sales offers to continue for booking.,Order Management,Offer Selection
Req,DLR,12.2,5.05,Sales Management,"Provide the user the ability to calculate net price based on gross price for a sales order item. (for example, determining wholesale prices)",Order Management,Manage Sales Orders
Req,DLR,12.2,5.06,Sales Management,Provide an interface that allows the user to administer sales contracts in order to appropriately fulfill sales orders.,Order Management,Manage Sales Orders
Req,DLR,12.2,5.07,Sales Management,Provide an interface that allows the user to see sales incentives (commissions) as part of sales orders.,Order Management,Manage Sales Orders
Req,DLR,12.2,5.12,Sales Management,Provide the ability to store a sales item's cost and sale price information in order to accurately track margin information.,Order Management,Manage Sales Orders
Req,DLR,12.2,5.25,Sales Management,"Provide an interface that allows the user to manage retail sales including tickets, shows, meal plans and others.",Order Management,Manage Retail Sales
Req,DLR,12.2,5.29,Sales Management,Provide the user the ability to book a sales order after said customer has completed the shop process.,Order Management,Manage Reservations
Req,DLR,12.2,6.03,Sales Management,Provide an interface that allows a user to locate and review a sales order.,Order Management,Modify Reservation
Req,DLR,12.2,6.06,Sales Management,Provide an interface that allows a user to locate and update a sales order item.,Order Management,Modify Reservation
Req,DLR,12.2,1.73,Product Pricing,"Define Product Cost; Ability to build and change independent costs/margins/adjustments/restrictions for air, hotel, transportation, features, and cruise",Product Management,Product Price Planning
Req,DLR,12.2,1.74,Product Pricing,Define Product Cost; Ability to capture per person pricing,Product Management,Product Price Planning
Req,DLR,12.2,1.75,Product Pricing,"Define Product Cost; Ability to price components as per person, per package, per adult, per room, etc.",Product Management,Product Management
Req,DLR,12.2,6.21,Sales Management,Ability to Authorize Credit Cards On-Line,Order Management,Sales Payment Processing
Req,DLR,12.2,6.22,Sales Management,Ability to Recognize Payment,Order Management,Sales Payment Processing
Req,DLR,12.2,9.10,Accounting,Provide user with a lookup / search function to look up charge and payment information.,Order Management,Search Charges
Sub,DLR,12.3,Sub-Scenario 12.3 (DVal3.3),,Validate Secure Flight info in GDS - *P3D,,
Req,DLR,21.3,1.10,Product,"Provide the ability to integrate transportation products (such as air, train, car rental, ground transportation) to be leveraged and used in the product offering portfolio.",Transportation and Procurement,Third-party Products
Req,DLR,21.3,6.03,Sales Management,Provide an interface that allows a user to locate and review a sales order.,Order Management,Modify Reservation
Req,DLR,21.3,6.06,Sales Management,Provide an interface that allows a user to locate and update a sales order item.,Order Management,Modify Reservation
Sub,DLR,12.4,Sub-Scenario 12.4 (DVou3.4),,Generate vouchers for air,,
Req,DLR,12.4,6.06,Sales Management,Provide an interface that allows a user to locate and update a sales order item.,Order Management,Modify Reservation
Req,DLR,12.4,7.05,Product Operations,Ability to Create Voucher,Order Management,Collateral Management
Sub,DLR,12.7,Sub-Scenario 12.7 (DInt3.7),,Generate Disney Admissions via Galaxy Interface,,
Req,DLR,12.7,7.01,Fulfillment,Provide the ability to send fulfillment collateral to a vendor for processing individually or in bulk.,Order Management,
Req,DLR,12.7,7.02,Fulfillment,Provide the ability to print fulfillment collateral for an order individually or in bulk.,Order Management,Collateral Management
Req,DLR,12.7,7.03,Fulfillment,Provide the ability to print a travel voucher individually or in bulk.,Order Management,
Sub,DLR,12.11,Sub-Scenario 12.11 (DCxl3.11),,Cancel Entire Reservation,,
Req,DLR,12.1,6.11,Sales Management,Provide an interface that allows a user to locate and cancel an existing sales order after confirming the cancellation of the selected sales order.,Order Management,Modify Reservation
Req,DLR,12.1,6.13,Sales Management,Provide an interface that allows a user to locate and cancel an existing reservation for an external partner after confirming the cancellation of the selected sales order.,Order Management,Modify Reservation
Req,DLR,12.11,6.25,Sales Order Management,Ability to Cancel Sales Order,Order Management,Sales Order Maintenance
Scenario,WDW,13.0,Scenario 13.0 (WBook7),,"Full Booking and accounting process - WDW Resort with air, payments, guest documents, vouchers, car manifest, receipt and commission return journals, air payable journal, Disbursements and Internal Payments",,
Sub,WDW,13.1,Sub-Scenario 13.1 (WBook7.1),,"To validate Platinum pkg w/agency, close arrival, ticket, 1 way car - with child car seat, dme transfers, ins, air (code share) w/infant, features, coded remark",,
Req,WDW,13.1,1.02,Assets,"Provide user with the ability to manage assets (create/duplicate, search, display, update, deactivate/reactivate based on asset features, attributes and characteristics (i.e. asset name, asset type, asset category, etc).",Product Management,Asset Management
Req,WDW,13.1,1.07,Product,"Provide the ability to assign and unassign product attributes, categories, classifications, and features to products for product management and fulfillment purposes.",Product Management,Product Set-up
Req,WDW,13.1,1.10,Product,"Provide the ability to integrate transportation products (such as air, train, car rental, ground transportation) to be leveraged and used in the product offering portfolio.",Transportation and Procurement,Third-party Products
Req,WDW,13.1,1.11,Product,"Provide the user with a lookup / search function to look up stand-alone Products and Package Products based on key product features, attributes and characteristics.",Order Management,Product Bundling
Req,WDW,13.1,1.13,Product,"Provide the ability to set up procured products that can be sold and fulfilled (ex.: Car Depots, Airport/City Pairs, Airlines, etc.).
",Transportation and Procurement,Pricing
Req,WDW,13.1,1.18,Product,Provide user with a lookup / search function to look up sales date definitions for a specific product or group of products.,Order Management,Product Sales Dates
Req,WDW,13.1,1.19,Product,"Provide an interface that allows a user to locate, update, delete and save a sales date for a specific product.",Product Management,Product Sales Dates
Req,WDW,13.1,1.20,Product,"Provide an interface that allows for the user to create and manage fulfillment date definitions for a single product supporting continuous fulfillment dates, gaps between sales dates and preventing disparate same date definitions.",Product Management,Product Fulfillment Dates
Req,WDW,13.1,1.24,Product,"Provide an interface that allows the user to create and administer business rules for accounting, pricing and sales order management activities.",Product Management,Business Rules
Req,WDW,13.1,1.25,Product,"Provide the ability to administer accounting-based business rules to include configuration, deposit, payment and pricing set up.",Product Management,Business Rules
Req,WDW,13.1,1.26,Product,"Provide the ability to administer sales order-based business rules to include order modification, cancellation and cancellation fees. ",Product Management,Product Sales Policies
Req,WDW,13.1,1.30,Pricing,"Provide an interface that allows the user to create and execute a fee structure during booking, modifying or canceling a sales order item for different types of fees (ex.: cancellation fee, change fee).",Order Management,Multiple Fees
Req,WDW,13.1,1.33,Product,"Provide the ability to create a product offering for a single stand-alone product, a package of multiple products and procured products.",Product Management,Product Offer
Req,WDW,13.1,1.36,Product,"Provide the user with a product offering lookup / search function to look up product offerings based on a range of characteristics (i.e. product offering name, product association, etc).",Order Management,Product Offer
Req,WDW,13.1,1.38,Product,"Provide an interface that allows the user to create and administer business rules for sales offers, booking, modifications, cancellations, deposits and other related accounting and sales order management activities.",Product Management,Business Rules
Req,WDW,13.1,1.39,Product,"Provide the ability to administer accounting-based business rules to include configuration, deposit, payment and pricing set up.",Product Management,Accounting Rules
Req,WDW,13.1,1.50,Inventory,Provide the user with the ability to manually define inventory availability rules for an individual inventory item or a group of inventory items.,Inventory Management,Inventory Configuration
Req,WDW,13.1,1.53,Inventory,"Provide user with a lookup / search function to look up transportation allotments based on types of transportation allotment (air, train and rental car).",Inventory Management,Transportation
Req,WDW,13.1,1.54,Inventory,Provide the ability to check and provide product availability via a real-time interface.,Inventory Management,Availability
Req,WDW,13.1,1.58,Inventory,"Provide the ability to search availability of transportation allotments to include, but not limited to, air, train and rental car transportation.",Inventory Management,Transportation
Req,WDW,13.1,1.59,Inventory,Provide the ability to manually and systematically search inventory availability for a specific inventory item or a group of inventory items. ,Inventory Management,Availability
Req,WDW,13.1,1.61,Inventory,Provide an interface that allows the administration of inventory revenue controls,Inventory Management,Inventory Revenue Control
Req,WDW,13.1,1.63,Inventory,Provide an interface that allows the user the ability to create and manage transportation scheduling. ,Product Management,Transportation
Req,WDW,13.1,1.64,Inventory,"Provide the user the ability to create transportation profiles including air, train, car and other methods of transportation.",Product Management,Transportation
Req,WDW,13.1,1.65,Inventory,"Provide an interface that allows a user to locate, update and save existing transportation schedules.",Product Management,Transportation
Req,WDW,13.1,1.69,Inventory,"Provide the ability to set up and manage country, province, territory and state codes in accordance to existing structure and/or ISO Country standards to support downstream processes.",Product Management,Globalization
Req,WDW,13.1,2.01,Party,"Provide the user the ability to create, set up and manage the profile information of a customer or agent that is an individual person",Party Management,Individual
Req,WDW,13.1,2.02,Party,"Provide the user the ability to create, set up and manage the profile information of a customer, vendor or agency that is an organization",Party Management,Organization
Req,WDW,13.1,2.03,Party,"Provide the user the ability to create, search, display, update, save and delete a travel agency affiliation (chain, location, user-defined parameters).",Party Management,Organization
Req,WDW,13.1,2.04,Party,"Provide the user the ability to create, search, display, update, save and delete a travel agency",Party Management,Organization
Req,WDW,13.1,2.08,Party,Provide the user the ability to create and set up a vendor profile for external partners.,Party Management,Organization
Req,WDW,13.1,2.11,Party,Provide the user the ability to add payment information to an existing profile.,Party Management,Payment method
Req,WDW,13.1,2.12,Party,"Provide the user the ability to capture, store and review profile information and history.",Party Management,History
Req,WDW,13.1,2.14,Party,"Provide an interface that allows for the user to create and manage seller types (search, update, delete). Ex.: call center, online, wholesaler. 
",Party Management,Seller Types
Req,WDW,13.1,3.05,Commission,Provide an interface that allows the user to manage sales commissions as part of the sales order management process.,Order Management,
Req,WDW,13.1,3.06,Commission,"Provide the ability for the user to set up sales, product and travel agent commissions as part of the sales commissions managing process.",Party Management,
Req,WDW,13.1,4.01,Offer,Provide an accessible interface that allows the ability to search availability based on guest preferences or parameters.,Inventory Management,Search Availability based on Guest Preferences or Parameters
Req,WDW,13.1,4.02,Offer,Provide the user the ability to search availability by specific dates and a specific product.,Inventory Management,Search Dates and a Specific Product 
Req,WDW,13.1,4.03,Offer,Provide the user the ability to search availability by specific dates and a single or combination of product types. ,Inventory Management,"Search Dates and a Single Product Type or Combination of Product Types (Accommodation, Food & Beverage, Admissions, Services, Etc.) "
Req,WDW,13.1,4.04,Offer,Provide an interface that allows the user to shop for products and obtain pricing.,Order Management,Shop for Product
Req,WDW,13.1,4.05,Offer,Provide the user the ability to add individual or pre-bundled products to an order or package.,Order Management,Add Individual Products
Req,WDW,13.1,4.06,Offer,Provide an interface that allows a user to locate product availability.,Order Management,Search Product Availability
Req,WDW,13.1,4.07,Offer,Provide the user the ability to quote a price for a specific offer based on the selection of products and applicable revenue management controls.,Order Management,Quote Price for Product Offer
Req,WDW,13.1,4.09,Offer,Provide the ability for a user to select single or multiple sales offers to continue for booking.,Order Management,Offer Selection
Req,WDW,13.1,5.06,Sales Management,Provide an interface that allows the user to administer sales contracts in order to appropriately fulfill sales orders.,Order Management,Manage Sales Orders
Req,WDW,13.1,5.07,Sales Management,Provide an interface that allows the user to see sales incentives (commissions) as part of sales orders.,Order Management,Manage Sales Orders
Req,WDW,13.1,5.12,Sales Management,Provide the ability to store a sales item's cost and sale price information in order to accurately track margin information.,Order Management,Manage Sales Orders
Req,WDW,13.1,5.15,Sales Management,Provide an interface that allows the user to process sales payments in order to complete the sales process. ,Order Management,Manage Sales Orders
Req,WDW,13.1,5.17,Sales Management,"Provide the user the ability to authorize, store and deactivate credit card information on a profile. ",#N/A,Manage Sales Orders
Req,WDW,13.1,5.22,Sales Management,Provide the user the ability to perform split tender operations to enable customers to pay with multiple payment methods.,Order Management,Manage Sales Orders
Req,WDW,13.1,5.23,Sales Management,"Provide the user the ability to store external references (custom field/open field/external ID) for charges, payments and settlement methods.",Order Management,Manage Sales Orders
Req,WDW,13.1,5.24,Sales Management,Provide the user the ability to move or split payment charges across multiple customer bills as part of the sales order process.,Order Management,Manage Sales Orders
Req,WDW,13.1,5.25,Sales Management,"Provide an interface that allows the user to manage retail sales including tickets, shows, meal plans and others.",Order Management,Manage Retail Sales
Req,WDW,13.1,5.26,Sales Management,Provide an interface that allows the user to book a reservation.,Order Management,Manage Reservations
Req,WDW,13.1,5.28,Sales Management,Provide the user the ability to assign a customer to an existing sales order item as part of the booking process.,Order Management,Manage Reservations
Req,WDW,13.1,6.03,Sales Management,Provide an interface that allows a user to locate and review a sales order.,Order Management,Modify Reservation
Req,WDW,13.1,6.04,Sales Management,"Provide the ability to capture, store and view sales order history ",Order Management,Modify Reservation
Req,WDW,13.1,6.06,Sales Management,Provide an interface that allows a user to locate and update a sales order item.,Order Management,Modify Reservation
